corridor_id,receiver_id,Lden_db,SEL_total_db,LAeq_day_db
corridor_0,11380,2.048056721,44.67307565,-6.45297437
corridor_0,11381,1.110774159,43.73579308,-7.390256932
corridor_0,11382,0.368464588,42.99348351,-8.132566503
corridor_0,11383,-0.789517284,41.83550164,-9.290548375
corridor_0,11384,-2.173004986,40.45201394,-10.67403608
corridor_0,11385,-4.380116344,38.24490258,-12.88114744
corridor_0,11400,-4.398201824,38.2268171,-12.89923291
corridor_0,11401,-2.158032299,40.46698663,-10.65906339
corridor_0,11402,-0.57341087,42.05160806,-9.07444196
corridor_0,11403,0.382594227,43.00761315,-8.118436864
corridor_0,11404,1.257311939,43.88233086,-7.243719151
corridor_0,11405,2.073245167,44.69826409,-6.427785924
corridor_0,11406,2.751025318,45.37604424,-5.750005773
corridor_0,11407,3.418646931,46.04366586,-5.08238416
corridor_0,11408,4.082228779,46.7072477,-4.418802312
corridor_0,11409,4.739001392,47.36402032,-3.762029698
corridor_0,11410,5.409361958,48.03438088,-3.091669133
corridor_0,11411,6.073111652,48.69813058,-2.427919438
corridor_0,11412,6.709406971,49.3344259,-1.79162412
corridor_0,11413,7.443843006,50.06886193,-1.057188085
corridor_0,11414,8.320845722,50.94586465,-0.180185369
corridor_0,11415,9.118250965,51.74326989,0.617219874
corridor_0,11416,9.836943745,52.46196267,1.335912654
corridor_0,11417,10.5163871,53.14140603,2.015356013
corridor_0,11418,11.07437432,53.69939324,2.573343226
corridor_0,11419,11.44609749,54.07111642,2.945066401
corridor_0,11420,11.58101952,54.20603844,3.079988429
corridor_0,11421,11.51781762,54.14283654,3.016786525
corridor_0,11422,11.43421853,54.05923745,2.933187434
corridor_0,11423,11.26606285,53.89108178,2.765031764
corridor_0,11424,11.09580529,53.72082421,2.594774196
corridor_0,11425,10.97769082,53.60270974,2.476659724
corridor_0,11426,10.88046563,53.50548455,2.379434535
corridor_0,11427,10.88055718,53.5055761,2.379526088
corridor_0,11428,10.90697014,53.53198907,2.405939052
corridor_0,11429,11.06229317,53.6873121,2.56126208
corridor_0,11430,11.32540429,53.95042321,2.824373195
corridor_0,11431,11.49703514,54.12205407,2.996004054
corridor_0,11432,11.64723885,54.27225777,3.146207759
corridor_0,11433,11.90751564,54.53253457,3.406484553
corridor_0,11434,12.35624611,54.98126504,3.855215022
corridor_0,11435,12.52015984,55.14517876,4.019128749
corridor_0,11436,12.3899833,55.01500222,3.888952205
corridor_0,11437,12.2114135,54.83643243,3.710382411
corridor_0,11438,11.89163506,54.51665398,3.390603969
corridor_0,11439,11.43189919,54.05691811,2.930868098
corridor_0,11440,11.46264183,54.08766076,2.961610744
corridor_0,11441,11.15212929,53.77714822,2.651098201
corridor_0,11442,10.96270668,53.58772561,2.461675593
corridor_0,11443,10.889907,53.51492593,2.388875911
corridor_0,11444,10.76510155,53.39012048,2.26407046
corridor_0,11445,10.6649543,53.28997323,2.163923213
corridor_0,11446,10.72254097,53.3475599,2.221509883
corridor_0,11447,10.85449517,53.47951409,2.353464076
corridor_0,11448,11.01688301,53.64190194,2.515851924
corridor_0,11449,11.24862969,53.87364861,2.747598598
corridor_0,11450,11.49862969,54.12364861,2.997598598
corridor_0,11451,11.92757714,54.55259606,3.426546046
corridor_0,11452,12.33728325,54.96230218,3.836252162
corridor_0,11453,12.71527398,55.3402929,4.214242885
corridor_0,11454,13.04157555,55.66659447,4.540544459
corridor_0,11455,13.37516701,56.00018594,4.874135921
corridor_0,11456,13.70529473,56.33031365,5.204263637
corridor_0,11457,13.95859063,56.58360955,5.457559535
corridor_0,11458,14.11505425,56.74007317,5.614023158
corridor_0,11459,14.34439003,56.96940896,5.843358943
corridor_0,11460,14.65371621,57.27873513,6.152685115
corridor_0,11461,14.69868386,57.32370278,6.197652766
corridor_0,11462,14.63021004,57.25522897,6.12917895
corridor_0,11463,14.63708413,57.26210305,6.136053035
corridor_0,11464,14.54191887,57.1669378,6.040887782
corridor_0,11465,14.40998375,57.03500268,5.908952662
corridor_0,11466,14.3015548,56.92657372,5.800523707
corridor_0,11467,14.21474755,56.83976647,5.713716456
corridor_0,11468,14.13983071,56.76484963,5.638799617
corridor_0,11469,14.12579644,56.75081536,5.624765346
corridor_0,11470,14.11778939,56.74280831,5.616758296
corridor_0,11471,14.09886086,56.72387978,5.597829768
corridor_0,11472,13.98873436,56.61375329,5.487703273
corridor_0,11473,13.83415139,56.45917031,5.333120296
corridor_0,11474,13.44118035,56.06619927,4.940149257
corridor_0,11475,13.01113808,55.63615701,4.51010699
corridor_0,11476,12.41283333,55.03785226,3.911802241
corridor_0,11477,11.37958443,54.00460336,2.87855334
corridor_0,11478,10.90306008,53.528079,2.402028987
corridor_0,11479,10.38961327,53.01463219,1.888582179
corridor_0,11480,9.913577198,52.53859612,1.412546107
corridor_0,11481,9.453433155,52.07845208,0.952402064
corridor_0,11482,8.97454369,51.59956261,0.473512599
corridor_0,11483,8.518672108,51.14369103,0.017641017
corridor_0,11484,8.036269306,50.66128823,-0.464761785
corridor_0,11485,7.552470326,50.17748925,-0.948560765
corridor_0,11486,7.041064381,49.66608331,-1.45996671
corridor_0,11487,6.474967121,49.09998605,-2.02606397
corridor_0,11488,5.710097431,48.33511636,-2.79093366
corridor_0,11489,5.087920307,47.71293923,-3.413110784
corridor_0,11490,4.414668202,47.03968713,-4.086362889
corridor_0,11491,3.3906852,46.01570412,-5.110345891
corridor_0,11492,2.580851673,45.2058706,-5.920179418
corridor_0,11493,1.984179615,44.60919854,-6.516851476
corridor_0,11494,1.338774799,43.96379372,-7.162256291
corridor_0,11495,0.316660999,42.94167992,-8.184370091
corridor_0,11496,-0.9012841,41.72373483,-9.40231519
corridor_0,11497,-2.47309959,40.15191933,-10.97413068
corridor_0,11498,-3.432576061,39.19244286,-11.93360715
corridor_0,11499,-5.087426067,37.53759286,-13.58845716
corridor_0,11500,-6.692025066,35.93299386,-15.19305616
corridor_0,11501,-10.75739372,31.86762521,-19.25842481
corridor_0,11539,-8.975006939,33.65001199,-17.47603803
corridor_0,11540,-6.596707226,36.0283117,-15.09773832
corridor_0,11541,-4.46780479,38.15721413,-12.96883588
corridor_0,11542,-3.340512157,39.28450677,-11.84154325
corridor_0,11543,-2.086617351,40.53840157,-10.58764844
corridor_0,11544,-0.811997295,41.81302163,-9.313028386
corridor_0,11545,0.056529163,42.68154809,-8.444501927
corridor_0,11546,1.12380135,43.74882027,-7.377229741
corridor_0,11547,1.940539478,44.5655584,-6.560491612
corridor_0,11548,2.553759693,45.17877862,-5.947271398
corridor_0,11549,3.038355946,45.66337487,-5.462675145
corridor_0,11550,3.583590626,46.20860955,-4.917440465
corridor_0,11551,4.567191242,47.19221017,-3.933839849
corridor_0,11552,5.390284657,48.01530358,-3.110746434
corridor_0,11553,6.313483357,48.93850228,-2.187547734
corridor_0,11554,6.88954842,49.51456734,-1.611482671
corridor_0,11555,7.467829823,50.09284875,-1.033201268
corridor_0,11556,7.986487507,50.61150643,-0.514543584
corridor_0,11557,8.397696613,51.02271554,-0.103334477
corridor_0,11558,8.871203541,51.49622247,0.37017245
corridor_0,11559,9.317744373,51.9427633,0.816713283
corridor_0,11560,9.762847065,52.38786599,1.261815974
corridor_0,11561,10.21353447,52.8385534,1.712503383
corridor_0,11562,10.77870858,53.4037275,2.277677485
corridor_0,11563,11.25351632,53.87853524,2.752485225
corridor_0,11564,11.85707772,54.48209664,3.356046626
corridor_0,11565,12.33323586,54.95825478,3.832204768
corridor_0,11566,13.41503441,56.04005334,4.914003322
corridor_0,11567,13.72955239,56.35457131,5.228521296
corridor_0,11568,13.96844399,56.59346291,5.467412898
corridor_0,11569,14.20699608,56.83201501,5.705964992
corridor_0,11570,14.1066848,56.73170373,5.605653712
corridor_0,11571,14.06456292,56.68958184,5.563531825
corridor_0,11572,14.0776397,56.70265862,5.576608607
corridor_0,11573,14.10216439,56.72718331,5.601133296
corridor_0,11574,14.16810906,56.79312798,5.667077968
corridor_0,11575,14.24392998,56.86894891,5.74289889
corridor_0,11576,14.30472481,56.92974374,5.803693721
corridor_0,11577,14.33344567,56.95846459,5.832414577
corridor_0,11578,14.2953254,56.92034432,5.794294307
corridor_0,11579,14.30827248,56.9332914,5.807241389
corridor_0,11580,14.26545632,56.89047524,5.764425227
corridor_0,11581,14.12908089,56.75409982,5.6280498
corridor_0,11582,13.7430259,56.36804482,5.241994807
corridor_0,11583,13.45058358,56.0756025,4.949552485
corridor_0,11584,13.27459252,55.89961144,4.773561427
corridor_0,11585,13.06428063,55.68929955,4.563249537
corridor_0,11586,12.73335946,55.35837838,4.232328364
corridor_0,11587,12.40292656,55.02794549,3.901895473
corridor_0,11588,12.11781228,54.7428312,3.616781184
corridor_0,11589,11.8260566,54.45107552,3.325025508
corridor_0,11590,11.46023095,54.08524987,2.959199855
corridor_0,11591,11.08378136,53.70880029,2.58275027
corridor_0,11592,10.8475486,53.47256753,2.346517512
corridor_0,11593,10.65543663,53.28045556,2.154405543
corridor_0,11594,10.52561486,53.15063378,2.024583766
corridor_0,11595,10.4191848,53.04420373,1.918153712
corridor_0,11596,10.36235344,52.98737237,1.861322352
corridor_0,11597,10.38877022,53.01378915,1.887739131
corridor_0,11598,10.40204918,53.02706811,1.901018092
corridor_0,11599,10.53356087,53.1585798,2.03252978
corridor_0,11600,10.89279854,53.51781747,2.391767451
corridor_0,11601,11.17991936,53.80493829,2.67888827
corridor_0,11602,11.18414986,53.80916878,2.68311877
corridor_0,11603,11.7882415,54.41326043,3.287210414
corridor_0,11604,12.34280312,54.96782204,3.841772029
corridor_0,11605,12.69923699,55.32425591,4.198205897
corridor_0,11606,12.89640725,55.52142617,4.395376155
corridor_0,11607,12.7728492,55.39786813,4.27181811
corridor_0,11608,12.34765541,54.97267434,3.846624324
corridor_0,11609,11.9079963,54.53301522,3.406965205
corridor_0,11610,11.72592842,54.35094735,3.224897334
corridor_0,11611,11.56301033,54.18802926,3.061979243
corridor_0,11612,11.34180367,53.96682259,2.840772578
corridor_0,11613,11.10700905,53.73202798,2.605977962
corridor_0,11614,10.99829781,53.62331673,2.497266719
corridor_0,11615,10.96937859,53.59439751,2.468347499
corridor_0,11616,11.06955254,53.69457146,2.568521449
corridor_0,11617,11.19547188,53.82049081,2.694440791
corridor_0,11618,11.3509742,53.97599313,2.84994311
corridor_0,11619,11.50418389,54.12920281,3.003152797
corridor_0,11620,11.70268547,54.3277044,3.201654384
corridor_0,11621,11.75303948,54.3780584,3.252008388
corridor_0,11622,11.58636773,54.21138665,3.085336635
corridor_0,11623,11.15136635,53.77638528,2.650335261
corridor_0,11624,10.53710854,53.16212746,2.036077449
corridor_0,11625,9.875796436,52.50081536,1.374765346
corridor_0,11626,9.159758686,51.78477761,0.658727595
corridor_0,11627,8.366580128,50.99159905,-0.134450963
corridor_0,11628,7.502463459,50.12748238,-0.998567632
corridor_0,11629,6.757147907,49.38216683,-1.743883183
corridor_0,11630,6.079363941,48.70438287,-2.42166715
corridor_0,11631,5.418574452,48.04359338,-3.082456639
corridor_0,11632,4.753394245,47.37841317,-3.747636846
corridor_0,11633,4.160147785,46.78516671,-4.340883306
corridor_0,11634,3.509230732,46.13424966,-4.991800359
corridor_0,11635,2.76990807,45.39492699,-5.731123021
corridor_0,11636,2.0871917,44.71221062,-6.413839391
corridor_0,11637,1.396861195,44.02188012,-7.104169896
corridor_0,11638,0.539679646,43.16469857,-7.961351445
corridor_0,11639,-0.56087196,42.06414696,-9.06190305
corridor_0,11640,-1.893864513,40.73115441,-10.3948956
corridor_0,11641,-4.426556469,38.19846246,-12.92758756
corridor_0,11656,-4.455788494,38.16923043,-12.95681958
corridor_0,11657,-1.908970714,40.71604821,-10.41000181
corridor_0,11658,-0.380288006,42.24473092,-8.881319097
corridor_0,11659,0.55223,43.17724892,-7.948801091
corridor_0,11660,1.396762013,44.02178094,-7.104269078
corridor_0,11661,2.193343281,44.81836221,-6.30768781
corridor_0,11662,2.86170113,45.48672005,-5.639329961
corridor_0,11663,3.590304493,46.21532342,-4.910726598
corridor_0,11664,4.227530598,46.85254952,-4.273500493
corridor_0,11665,4.8632766,47.48829552,-3.637754491
corridor_0,11666,5.416430592,48.04144952,-3.084600499
corridor_0,11667,6.084689259,48.70970818,-2.416341832
corridor_0,11668,6.752665638,49.37768456,-1.748365453
corridor_0,11669,7.549552082,50.17457101,-0.951479009
corridor_0,11670,8.371634602,50.99665353,-0.129396489
corridor_0,11671,9.250010609,51.87502953,0.748979518
corridor_0,11672,9.979167103,52.60418603,1.478136012
corridor_0,11673,10.78826058,53.4132795,2.287229487
corridor_0,11674,11.23766243,53.86268136,2.736631343
corridor_0,11675,11.6296531,54.25467202,3.128622005
corridor_0,11676,11.82911599,54.45413491,3.328084895
corridor_0,11677,11.76706993,54.39208886,3.266038844
corridor_0,11678,11.573928,54.19894692,3.072896907
corridor_0,11679,11.36016762,53.98518655,2.859136531
corridor_0,11680,11.1599952,53.78501412,2.658964107
corridor_0,11681,11.01728356,53.64230248,2.516252467
corridor_0,11682,10.95196068,53.57697961,2.450929591
corridor_0,11683,11.00590432,53.63092324,2.504873225
corridor_0,11684,11.14243615,53.76745507,2.641405055
corridor_0,11685,11.45138466,54.07640359,2.950353572
corridor_0,11686,11.82689202,54.45191094,3.325860927
corridor_0,11687,12.0321418,54.65716073,3.531110713
corridor_0,11688,12.36715233,54.99217126,3.866121242
corridor_0,11689,12.73706734,55.36208627,4.23603625
corridor_0,11690,13.24861061,55.87362954,4.747579524
corridor_0,11691,13.25388634,55.87890527,4.75285525
corridor_0,11692,12.95048439,55.57550332,4.449453303
corridor_0,11693,12.54117882,55.16619775,4.040147731
corridor_0,11694,11.80940545,54.43442437,3.308374354
corridor_0,11695,10.85216439,53.47718331,2.351133296
corridor_0,11696,10.01206124,52.63708016,1.511030147
corridor_0,11697,10.5071212,53.13214013,2.006090114
corridor_0,11698,10.29640114,52.92142007,1.795370051
corridor_0,11699,10.15565407,52.780673,1.654622981
corridor_0,11700,10.07798684,52.70300576,1.576955745
corridor_0,11701,10.06808007,52.69309899,1.567048976
corridor_0,11702,10.11839974,52.74341866,1.617368648
corridor_0,11703,10.20415795,52.82917687,1.703126857
corridor_0,11704,10.3328315,52.95785043,1.83180041
corridor_0,11705,10.47020638,53.0952253,1.969175288
corridor_0,11706,10.6833564,53.30837533,2.182325313
corridor_0,11707,10.99586403,53.62088296,2.494832942
corridor_0,11708,11.34522545,53.97024438,2.844194362
corridor_0,11709,11.63473427,54.2597532,3.133703181
corridor_0,11710,11.8856498,54.51066872,3.384618709
corridor_0,11711,12.15595925,54.78097817,3.654928157
corridor_0,11712,12.38270867,55.00772759,3.881677577
corridor_0,11713,12.58841622,55.21343514,4.087385127
corridor_0,11714,12.82436287,55.4493818,4.323331782
corridor_0,11715,13.07894051,55.70395943,4.577909419
corridor_0,11716,13.43046105,56.05547997,4.929429957
corridor_0,11717,13.83116448,56.4561834,5.330133388
corridor_0,11718,13.83426201,56.45928094,5.333230922
corridor_0,11719,13.87408364,56.49910256,5.373052546
corridor_0,11720,14.04516518,56.6701841,5.544134089
corridor_0,11721,14.13437951,56.75939843,5.633348414
corridor_0,11722,14.14445412,56.76947305,5.64342303
corridor_0,11723,14.11851036,56.74352929,5.617479274
corridor_0,11724,14.07379067,56.69880959,5.572759578
corridor_0,11725,14.03503716,56.66005608,5.534006068
corridor_0,11726,14.01524651,56.64026543,5.514215419
corridor_0,11727,14.07240212,56.69742104,5.571371028
corridor_0,11728,14.07732308,56.702342,5.576291987
corridor_0,11729,13.94023049,56.56524941,5.439199397
corridor_0,11730,13.77064431,56.39566323,5.269613215
corridor_0,11731,13.3700248,55.99504372,4.868993709
corridor_0,11732,12.58998787,55.2150068,4.088956782
corridor_0,11733,12.19971001,54.82472894,3.69867892
corridor_0,11734,11.70955193,54.33457085,3.208520839
corridor_0,11735,11.21797097,53.84298989,2.716939876
corridor_0,11736,10.62238991,53.24740884,2.121358821
corridor_0,11737,10.18207848,52.8070974,1.681047389
corridor_0,11738,9.722273945,52.34729287,1.221242854
corridor_0,11739,9.276229023,51.90124795,0.775197932
corridor_0,11740,8.843234181,51.46825311,0.34220309
corridor_0,11741,8.418196796,51.04321572,-0.082834294
corridor_0,11742,7.957347035,50.58236596,-0.543684056
corridor_0,11743,7.417708515,50.04272744,-1.083322576
corridor_0,11744,6.865592121,49.49061105,-1.63543897
corridor_0,11745,6.102336048,48.72735497,-2.398695043
corridor_0,11746,4.479788899,47.10480782,-4.021242192
corridor_0,11747,4.040267109,46.66528603,-4.460763982
corridor_0,11748,3.587847828,46.21286675,-4.913183263
corridor_0,11749,3.023196339,45.64821526,-5.477834752
corridor_0,11750,2.501502155,45.12652108,-5.999528935
corridor_0,11751,1.852656483,44.47767541,-6.648374608
corridor_0,11752,1.025656818,43.65067574,-7.475374272
corridor_0,11753,-0.068230511,42.55678841,-8.569261601
corridor_0,11754,-0.98198402,41.6430349,-9.483015111
corridor_0,11755,-2.303875805,40.32114312,-10.8049069
corridor_0,11756,-3.258957745,39.36606118,-11.75998884
corridor_0,11757,-4.399517895,38.22550103,-12.90054899
corridor_0,11758,-6.558731914,36.06628701,-15.05976301
corridor_0,11759,-10.64363372,31.9813852,-19.14466481
corridor_0,11760,-13.88715446,28.73786446,-22.38818555
corridor_0,11793,-10.65026939,31.97474953,-19.15130048
corridor_0,11794,-6.540356518,36.08466241,-15.04138761
corridor_0,11795,-4.884171368,37.74084756,-13.38520246
corridor_0,11796,-3.213299633,39.41171929,-11.71433072
corridor_0,11797,-2.246849895,40.37816903,-10.74788099
corridor_0,11798,-0.928921581,41.69609734,-9.429952672
corridor_0,11799,-0.227280498,42.39773843,-8.728311589
corridor_0,11800,0.758677601,43.38369653,-7.74235349
corridor_0,11801,1.642779469,44.26779839,-6.858251622
corridor_0,11802,2.318640827,44.94365975,-6.182390264
corridor_0,11803,2.954852223,45.57987115,-5.546178868
corridor_0,11804,3.47542107,46.10043999,-5.025610021
corridor_0,11805,4.05298531,46.67800423,-4.448045781
corridor_0,11806,4.506827473,47.1318464,-3.994203618
corridor_0,11807,5.537493824,48.16251275,-2.963537267
corridor_0,11808,6.90851128,49.5335302,-1.592519811
corridor_0,11809,7.635630726,50.26064965,-0.865400365
corridor_0,11810,8.004992603,50.63001153,-0.496038487
corridor_0,11811,8.444644093,51.06966302,-0.056386998
corridor_0,11812,8.852934956,51.47795388,0.351903865
corridor_0,11813,9.28489983,51.90991875,0.783868739
corridor_0,11814,9.727713703,52.35273263,1.226682612
corridor_0,11815,10.1689254,52.79394433,1.667894313
corridor_0,11816,10.63381493,53.25883385,2.132783839
corridor_0,11817,11.11501992,53.74003884,2.613988826
corridor_0,11818,11.73626244,54.36128136,3.235231349
corridor_0,11819,12.18129647,54.80631539,3.680265376
corridor_0,11820,12.59105599,55.21607491,4.090024898
corridor_0,11821,12.93228066,55.55729958,4.431249568
corridor_0,11822,13.19966805,55.82468697,4.698636958
corridor_0,11823,13.78202736,56.40704629,5.280996272
corridor_0,11824,13.88420403,56.50922295,5.383172938
corridor_0,11825,13.99006569,56.61508462,5.489034602
corridor_0,11826,13.9424392,56.56745812,5.441408107
corridor_0,11827,13.90716088,56.5321798,5.406129786
corridor_0,11828,13.91952813,56.54454705,5.418497035
corridor_0,11829,13.97011101,56.59512994,5.469079921
corridor_0,11830,13.99699318,56.62201211,5.495962092
corridor_0,11831,13.98427498,56.60929391,5.483243892
corridor_0,11832,13.88479531,56.50981423,5.383764216
corridor_0,11833,13.7162925,56.34131142,5.215261409
corridor_0,11834,13.53216088,56.1571798,5.031129786
corridor_0,11835,13.36760628,55.99262521,4.866575191
corridor_0,11836,13.19935524,55.82437417,4.698324153
corridor_0,11837,12.81989205,55.44491097,4.318860957
corridor_0,11838,12.50595009,55.13096902,4.004919002
corridor_0,11839,12.28560936,54.91062829,3.784578273
corridor_0,11840,12.03180993,54.65682885,3.530778834
corridor_0,11841,11.8353225,54.46034142,3.334291408
corridor_0,11842,11.61950219,54.24452111,3.118471095
corridor_0,11843,11.39885628,54.02387521,2.897825191
corridor_0,11844,11.14652932,53.77154824,2.645498225
corridor_0,11845,10.8737632,53.49878213,2.372732112
corridor_0,11846,10.55884468,53.18386361,2.057813594
corridor_0,11847,10.30097496,52.92599389,1.799943873
corridor_0,11848,10.1220504,52.74706933,1.621019313
corridor_0,11849,9.996939777,52.6219587,1.495908687
corridor_0,11850,9.890441059,52.51545998,1.389409968
corridor_0,11851,9.821993946,52.44701287,1.320962855
corridor_0,11852,9.817385792,52.44240472,1.316354701
corridor_0,11853,9.840952992,52.46597192,1.339921901
corridor_0,11854,9.89874184,52.52376076,1.39771075
corridor_0,11855,10.07005989,52.69507882,1.569028804
corridor_0,11856,9.293952107,51.91897103,0.792921016
corridor_0,11857,9.832163929,52.45718285,1.331132838
corridor_0,11858,10.62203514,53.24705407,2.121004054
corridor_0,11859,11.51958764,54.14460656,3.018556544
corridor_0,11860,12.41478646,55.03980538,3.913755366
corridor_0,11861,12.89551461,55.52053353,4.394483516
corridor_0,11862,13.53196633,56.15698525,5.030935237
corridor_0,11863,13.56743157,56.19245049,5.066400477
corridor_0,11864,13.39311135,56.01813027,4.892080256
corridor_0,11865,12.87454903,55.49956795,4.37351794
corridor_0,11866,12.27912819,54.90414712,3.778097102
corridor_0,11867,11.992221,54.61723992,3.491189906
corridor_0,11868,11.52627861,54.15129754,3.025247523
corridor_0,11869,11.21251976,53.83753869,2.711488673
corridor_0,11870,11.00988305,53.63490197,2.508851954
corridor_0,11871,10.94608986,53.57110879,2.445058772
corridor_0,11872,11.00753701,53.63255593,2.506505916
corridor_0,11873,11.15664971,53.78166863,2.655618617
corridor_0,11874,11.36333382,53.98835274,2.86230273
corridor_0,11875,11.65387642,54.27889535,3.152845332
corridor_0,11876,11.8272773,54.45229623,3.326246211
corridor_0,11877,11.86024773,54.48526665,3.35921664
corridor_0,11878,11.68722451,54.31224343,3.186193416
corridor_0,11879,11.31053841,53.93555733,2.809507319
corridor_0,11880,10.75092995,53.37594888,2.24989886
corridor_0,11881,10.01750863,52.64252755,1.516477534
corridor_0,11882,9.276591419,51.90161034,0.775560328
corridor_0,11883,8.480830311,51.10584924,-0.02020078
corridor_0,11884,7.651576161,50.27659509,-0.84945493
corridor_0,11885,6.732913136,49.35793206,-1.768117955
corridor_0,11886,6.069068073,48.694087,-2.431963017
corridor_0,11887,5.501631855,48.12665078,-2.999399236
corridor_0,11888,4.86604607,47.49106499,-3.634985021
corridor_0,11889,4.230940937,46.85595986,-4.270090154
corridor_0,11890,3.586230396,46.21124932,-4.914800694
corridor_0,11891,2.944049,45.56906792,-5.556982091
corridor_0,11892,2.193629383,44.81864831,-6.307401708
corridor_0,11893,1.510031818,44.13505074,-6.990999272
corridor_0,11894,0.557604908,43.18262383,-7.943426183
corridor_0,11895,-0.382729412,42.24228951,-8.883760503
corridor_0,11896,-1.676770092,40.94824883,-10.17780118
corridor_0,11897,-5.564682842,37.06033608,-14.06571393
corridor_0,11912,-6.26957214,36.35544678,-14.77060323
corridor_0,11913,-1.710118175,40.91490075,-10.21114927
corridor_0,11914,-0.418526531,42.20649239,-8.919557622
corridor_0,11915,0.682803272,43.3078222,-7.818227818
corridor_0,11916,1.515956043,44.14097497,-6.985075047
corridor_0,11917,2.181178211,44.80619714,-6.31985288
corridor_0,11918,2.938273548,45.56329247,-5.562757543
corridor_0,11919,3.589572071,46.214591,-4.91145902
corridor_0,11920,4.21830666,46.84332558,-4.282724431
corridor_0,11921,4.858962177,47.4839811,-3.642068913
corridor_0,11922,5.502909779,48.1279287,-2.998121312
corridor_0,11923,6.097170948,48.72218987,-2.403860143
corridor_0,11924,6.786440968,49.41145989,-1.714590123
corridor_0,11925,7.728835224,50.35385415,-0.772195867
corridor_0,11926,8.534422993,51.15944192,0.033391902
corridor_0,11927,9.265299915,51.89031884,0.764268825
corridor_0,11928,9.999774098,52.62479302,1.498743007
corridor_0,11929,10.72741234,53.35243127,2.226381251
corridor_0,11930,11.30224144,53.92726037,2.801210353
corridor_0,11931,11.66577446,54.29079339,3.164743373
corridor_0,11932,11.87516701,54.50018594,3.374135921
corridor_0,11933,11.88304818,54.5080671,3.382017085
corridor_0,11934,11.71867669,54.34369561,3.217645595
corridor_0,11935,11.47792733,54.10294625,2.976896235
corridor_0,11936,11.21089089,53.83590981,2.709859797
corridor_0,11937,11.06782448,53.69284341,2.566793391
corridor_0,11938,11.00940621,53.63442513,2.508375117
corridor_0,11939,11.14278328,53.76780221,2.641752192
corridor_0,11940,11.37224495,53.99726388,2.871213862
corridor_0,11941,11.6715461,54.29656503,3.17051501
corridor_0,11942,11.99916375,54.62418267,3.498132655
corridor_0,11943,12.37856591,55.00358483,3.877534816
corridor_0,11944,13.01536477,55.64038369,4.514333674
corridor_0,11945,13.80126488,56.42628381,5.30023379
corridor_0,11946,14.05319893,56.67821786,5.552167842
corridor_0,11947,13.42200768,56.0470266,4.920976588
corridor_0,11948,12.69255364,55.31757256,4.191522548
corridor_0,11949,11.97579491,54.60081384,3.47476382
corridor_0,11950,11.25181115,53.87683007,2.750780055
corridor_0,11951,10.46536553,53.09038445,1.964334437
corridor_0,11952,9.594626545,52.21964547,1.093595454
corridor_0,11953,9.021193623,51.64621255,0.520162532
corridor_0,11954,9.811541676,52.4365606,1.310510585
corridor_0,11955,9.672305225,52.29732415,1.171274135
corridor_0,11956,9.587645649,52.21266457,1.086614558
corridor_0,11957,9.553568958,52.17858788,1.052537868
corridor_0,11958,9.556895374,52.1819143,1.055864284
corridor_0,11959,9.583964466,52.20898339,1.082933375
corridor_0,11960,9.670287251,52.29530618,1.16925616
corridor_0,11961,9.776099323,52.40111825,1.275068233
corridor_0,11962,9.945799946,52.57081887,1.444768855
corridor_0,11963,10.13900673,52.76402566,1.637975642
corridor_0,11964,10.42251122,53.04753014,1.921480128
corridor_0,11965,10.66407692,53.28909585,2.163045833
corridor_0,11966,10.88447869,53.50949761,2.383447597
corridor_0,11967,11.12259209,53.74761102,2.621561
corridor_0,11968,11.33154976,53.95656869,2.830518672
corridor_0,11969,11.55020821,54.17522713,3.049177119
corridor_0,11970,11.79530251,54.42032143,3.294271419
corridor_0,11971,12.03204262,54.65706155,3.531011531
corridor_0,11972,12.3393203,54.96433923,3.83828921
corridor_0,11973,12.7394973,55.36451623,4.238466212
corridor_0,11974,13.07092583,55.69594476,4.56989474
corridor_0,11975,13.28024208,55.90526101,4.779210994
corridor_0,11976,13.38129723,56.00631615,4.880266139
corridor_0,11977,13.61843789,56.24345681,5.117406795
corridor_0,11978,13.80287087,56.42788979,5.301839778
corridor_0,11979,13.8949691,56.51998803,5.393938014
corridor_0,11980,13.91135323,56.53637215,5.410322139
corridor_0,11981,13.88352501,56.50854394,5.382493922
corridor_0,11982,13.84806359,56.47308251,5.347032496
corridor_0,11983,13.8637687,56.48878762,5.362737605
corridor_0,11984,13.91191399,56.53693291,5.410882899
corridor_0,11985,13.88210976,56.50712868,5.38107867
corridor_0,11986,13.48773491,56.11275384,4.986703822
corridor_0,11987,13.39466774,56.01968667,4.893636653
corridor_0,11988,13.2663337,55.89135262,4.765302608
corridor_0,11989,13.07228005,55.69729897,4.571248958
corridor_0,11990,12.72339928,55.34841821,4.22236819
corridor_0,11991,12.18565285,54.81067178,3.68462176
corridor_0,11992,11.66636956,54.29138848,3.165338466
corridor_0,11993,11.14467919,53.76969811,2.643648097
corridor_0,11994,10.64563668,53.2706556,2.144605586
corridor_0,11995,10.13614571,52.76116463,1.635114619
corridor_0,11996,9.667002796,52.29202172,1.165971705
corridor_0,11997,9.232676624,51.85769555,0.731645534
corridor_0,11998,8.784823536,51.40984246,0.283792445
corridor_0,11999,8.337771534,50.96279046,-0.163259557
corridor_0,12000,7.897372364,50.52239129,-0.603658727
