corridor_id,receiver_id,order,grid_i,grid_j,X_EPSG5179,Y_EPSG5179,lat,lon,Lden_db,SEL_total_db,LAeq_day_db
corridor_0,10674,10674,78,83,1145250,1734750,35.5981758,129.1034406,12.82737648,55.45239541,4.326345393
corridor_0,10675,10675,77,83,1145150,1734750,35.5981904,129.102337,12.91333687,55.5383558,4.412305781
corridor_0,10676,10676,76,83,1145050,1734750,35.5982051,129.1012335,12.90984642,55.53486535,4.408815333
corridor_0,10677,10677,75,83,1144950,1734750,35.5982198,129.10013,12.95716011,55.58217904,4.456129024
corridor_0,10678,10678,74,83,1144850,1734750,35.5982344,129.0990264,13.01944649,55.64446542,4.518415401
corridor_0,10679,10679,73,83,1144750,1734750,35.5982491,129.0979229,13.21118081,55.83619973,4.710149714
corridor_0,10680,10680,72,83,1144650,1734750,35.5982637,129.0968194,13.47654641,56.10156533,4.975515315
corridor_0,10681,10681,71,83,1144550,1734750,35.5982783,129.0957158,13.80057061,56.42558953,5.299539515
corridor_0,10682,10682,70,83,1144450,1734750,35.5982929,129.0946123,14.2603637,56.88538262,5.759332606
corridor_0,10683,10683,69,83,1144350,1734750,35.5983075,129.0935087,14.91094506,57.53596398,6.409913966
corridor_0,10684,10684,68,83,1144250,1734750,35.5983221,129.0924052,15.72852623,58.35354516,7.227495143
corridor_0,10685,10685,67,83,1144150,1734750,35.5983367,129.0913017,16.41463768,59.03965661,7.913606593
corridor_0,10686,10686,66,83,1144050,1734750,35.5983513,129.0901981,17.28765023,59.91266915,8.786619136
corridor_0,10687,10687,65,83,1143950,1734750,35.5983658,129.0890946,18.30949318,60.93451211,9.808462092
corridor_0,10688,10688,64,83,1143850,1734750,35.5983804,129.087991,19.54700005,62.17201897,11.04596896
corridor_0,10689,10689,63,83,1143750,1734750,35.5983949,129.0868875,20.68295205,63.30797097,12.18192095
corridor_0,10690,10690,62,83,1143650,1734750,35.5984094,129.085784,20.96416008,63.58917901,12.46312899
corridor_0,10691,10691,61,83,1143550,1734750,35.598424,129.0846804,20.20954049,62.83455941,11.70850939
corridor_0,10692,10692,60,83,1143450,1734750,35.5984385,129.0835769,18.98905098,61.61406991,10.48801989
corridor_0,10693,10693,59,83,1143350,1734750,35.598453,129.0824733,17.86365044,60.48866936,9.362619349
corridor_0,10694,10694,58,83,1143250,1734750,35.5984675,129.0813698,16.88474953,59.50976846,8.38371844
corridor_0,10695,10695,57,83,1143150,1734750,35.5984819,129.0802662,16.08560479,58.71062371,7.584573695
corridor_0,10696,10696,56,83,1143050,1734750,35.5984964,129.0791627,15.4095298,58.03454873,6.908498713
corridor_0,10697,10697,55,83,1142950,1734750,35.5985109,129.0780591,14.87087929,57.49589822,6.369848201
corridor_0,10698,10698,54,83,1142850,1734750,35.5985253,129.0769556,14.46351921,57.08853814,5.962488124
corridor_0,10699,10699,53,83,1142750,1734750,35.5985398,129.075852,14.19885552,56.82387444,5.697824428
corridor_0,10700,10700,52,83,1142650,1734750,35.5985542,129.0747485,14.06468499,56.68970391,5.563653895
corridor_0,10701,10701,51,83,1142550,1734750,35.5985686,129.0736449,14.05778801,56.68280694,5.556756923
corridor_0,10702,10702,50,83,1142450,1734750,35.598583,129.0725414,14.08308709,56.70810601,5.582055995
corridor_0,10703,10703,49,83,1142350,1734750,35.5985974,129.0714378,14.03942025,56.66443917,5.538389155
corridor_0,10704,10704,48,83,1142250,1734750,35.5986118,129.0703343,13.86649239,56.49151131,5.365461299
corridor_0,10705,10705,47,83,1142150,1734750,35.5986262,129.0692307,13.66269982,56.28771874,5.161668727
corridor_0,10706,10706,46,83,1142050,1734750,35.5986405,129.0681272,13.29715264,55.92217156,4.796121547
corridor_0,10707,10707,45,83,1141950,1734750,35.5986549,129.0670236,12.85651314,55.48153207,4.355482051
corridor_0,10708,10708,44,83,1141850,1734750,35.5986693,129.06592,12.30347741,54.92849633,3.802446315
corridor_0,10709,10709,43,83,1141750,1734750,35.5986836,129.0648165,11.69028771,54.31530663,3.189256618
corridor_0,10710,10710,42,83,1141650,1734750,35.5986979,129.0637129,10.31087792,52.93589684,1.809846828
corridor_0,10711,10711,41,83,1141550,1734750,35.5987122,129.0626094,9.667872547,52.29289147,1.166841456
corridor_0,10712,10712,40,83,1141450,1734750,35.5987265,129.0615058,9.099002003,51.72402093,0.597970912
corridor_0,10713,10713,39,83,1141350,1734750,35.5987408,129.0604022,8.492118,51.11713692,-0.008913091
corridor_0,10714,10714,38,83,1141250,1734750,35.5987551,129.0592987,7.84480965,50.46982858,-0.65622144
corridor_0,10715,10715,37,83,1141150,1734750,35.5987694,129.0581951,7.146437763,49.77145669,-1.354593328
corridor_0,10716,10716,36,83,1141050,1734750,35.5987837,129.0570916,6.140597462,48.76561639,-2.360433629
corridor_0,10717,10717,35,83,1140950,1734750,35.5987979,129.055988,5.643672108,48.26869103,-2.857358983
corridor_0,10718,10718,34,83,1140850,1734750,35.5988122,129.0548844,5.163943409,47.78896233,-3.337087682
corridor_0,10719,10719,33,83,1140750,1734750,35.5988264,129.0537809,4.612292408,47.23731133,-3.888738683
corridor_0,10720,10720,32,83,1140650,1734750,35.5988406,129.0526773,4.056494831,46.68151376,-4.44453626
corridor_0,10721,10721,31,83,1140550,1734750,35.5988549,129.0515737,3.408530354,46.03354928,-5.092500737
corridor_0,10722,10722,30,83,1140450,1734750,35.5988691,129.0504702,2.024809956,44.64982888,-6.476221135
corridor_0,10723,10723,29,83,1140350,1734750,35.5988833,129.0493666,-0.280171276,42.34484765,-8.781202367
corridor_0,10724,10724,28,83,1140250,1734750,35.5988974,129.048263,-3.310105205,39.31491372,-11.8111363
corridor_0,10725,10725,27,83,1140150,1734750,35.5989116,129.0471595,-5.771447063,36.85357186,-14.27247815
corridor_0,10726,10726,26,83,1140050,1734750,35.5989258,129.0460559,-10.78740203,31.83761689,-19.28843313
corridor_0,10780,10780,27,84,1140150,1734850,35.5998129,129.0471768,-5.912236095,36.71278283,-14.41326719
corridor_0,10781,10781,28,84,1140250,1734850,35.5997988,129.0482804,-3.863129497,38.76188943,-12.36416059
corridor_0,10782,10782,29,84,1140350,1734850,35.5997846,129.049384,0.735625385,43.36064431,-7.765405705
corridor_0,10783,10783,30,84,1140450,1734850,35.5997704,129.0504875,2.875651478,45.5006704,-5.625379613
corridor_0,10784,10784,31,84,1140550,1734850,35.5997562,129.0515911,3.919200062,46.54421899,-4.581831029
corridor_0,10785,10785,32,84,1140650,1734850,35.599742,129.0526947,4.442549824,47.06756875,-4.058481267
corridor_0,10786,10786,33,84,1140750,1734850,35.5997277,129.0537983,4.958388447,47.58340737,-3.542642644
corridor_0,10787,10787,34,84,1140850,1734850,35.5997135,129.0549019,5.41739571,48.04241463,-3.083635381
corridor_0,10788,10788,35,84,1140950,1734850,35.5996993,129.0560054,5.823290943,48.44830987,-2.677740148
corridor_0,10789,10789,36,84,1141050,1734850,35.599685,129.057109,6.731558918,49.35657784,-1.769472173
corridor_0,10790,10790,37,84,1141150,1734850,35.5996707,129.0582126,7.408541798,50.03356072,-1.092489293
corridor_0,10791,10791,38,84,1141250,1734850,35.5996564,129.0593162,7.966509937,50.59152886,-0.534521153
corridor_0,10792,10792,39,84,1141350,1734850,35.5996422,129.0604197,8.581069111,51.20608804,0.08003802
corridor_0,10793,10793,40,84,1141450,1734850,35.5996279,129.0615233,9.133937,51.75895592,0.63290591
corridor_0,10794,10794,41,84,1141550,1734850,35.5996136,129.0626269,9.686728596,52.31174752,1.185697505
corridor_0,10795,10795,42,84,1141650,1734850,35.5995992,129.0637305,10.27023613,52.89525506,1.769205043
corridor_0,10796,10796,43,84,1141750,1734850,35.5995849,129.064834,11.4914161,54.11643502,2.990385005
corridor_0,10797,10797,44,84,1141850,1734850,35.5995706,129.0659376,12.05797112,54.68299004,3.556940028
corridor_0,10798,10798,45,84,1141950,1734850,35.5995562,129.0670412,12.6155349,55.24055383,4.11450381
corridor_0,10799,10799,46,84,1142050,1734850,35.5995419,129.0681447,13.07526314,55.70028207,4.574232051
corridor_0,10800,10800,47,84,1142150,1734850,35.5995275,129.0692483,13.4532882,56.07830712,4.952257106
corridor_0,10801,10801,48,84,1142250,1734850,35.5995131,129.0703519,13.76797783,56.39299676,5.266946742
corridor_0,10802,10802,49,84,1142350,1734850,35.5994987,129.0714555,14.00270379,56.62772271,5.501672694
corridor_0,10803,10803,50,84,1142450,1734850,35.5994843,129.072559,14.11254799,56.73756692,5.611516902
corridor_0,10804,10804,51,84,1142550,1734850,35.5994699,129.0736626,14.11952507,56.744544,5.618493983
corridor_0,10805,10805,52,84,1142650,1734850,35.5994555,129.0747661,14.13576424,56.76078316,5.63473315
corridor_0,10806,10806,53,84,1142750,1734850,35.5994411,129.0758697,14.25991738,56.8849363,5.758886287
corridor_0,10807,10807,54,84,1142850,1734850,35.5994266,129.0769733,14.47584069,57.10085961,5.974809596
corridor_0,10808,10808,55,84,1142950,1734850,35.5994122,129.0780768,14.83860695,57.46362588,6.337575862
corridor_0,10809,10809,56,84,1143050,1734850,35.5993977,129.0791804,15.3038398,57.92885873,6.802808711
corridor_0,10810,10810,57,84,1143150,1734850,35.5993833,129.080284,15.89332497,58.51834389,7.39229388
corridor_0,10811,10811,58,84,1143250,1734850,35.5993688,129.0813875,16.56966698,59.19468591,8.06863589
corridor_0,10812,10812,59,84,1143350,1734850,35.5993543,129.0824911,17.30860054,59.93361947,8.807569453
corridor_0,10813,10813,60,84,1143450,1734850,35.5993398,129.0835946,18.04970086,60.67471978,9.548669765
corridor_0,10814,10814,61,84,1143550,1734850,35.5993253,129.0846982,18.6999923,61.32501122,10.19896121
corridor_0,10815,10815,62,84,1143650,1734850,35.5993108,129.0858017,19.05465996,61.67967889,10.55362887
corridor_0,10816,10816,63,84,1143750,1734850,35.5992962,129.0869053,18.89903557,61.5240545,10.39800448
corridor_0,10817,10817,64,84,1143850,1734850,35.5992817,129.0880089,18.21087944,60.83589837,9.709848353
corridor_0,10818,10818,65,84,1143950,1734850,35.5992671,129.0891124,17.3876754,60.01269433,8.886644313
corridor_0,10819,10819,66,84,1144050,1734850,35.5992526,129.090216,16.6521064,59.27712533,8.151075313
corridor_0,10820,10820,67,84,1144150,1734850,35.599238,129.0913195,15.9268142,58.55183312,7.425783107
corridor_0,10821,10821,68,84,1144250,1734850,35.5992234,129.0924231,15.2300216,57.85504052,6.728990504
corridor_0,10822,10822,69,84,1144350,1734850,35.5992088,129.0935266,14.46812355,57.09314248,5.967092463
corridor_0,10823,10823,70,84,1144450,1734850,35.5991942,129.0946302,13.85702431,56.48204324,5.35599322
corridor_0,10824,10824,71,84,1144550,1734850,35.5991796,129.0957337,13.42684853,56.05186745,4.925817439
corridor_0,10825,10825,72,84,1144650,1734850,35.599165,129.0968373,13.12076867,55.74578759,4.619737575
corridor_0,10826,10826,73,84,1144750,1734850,35.5991504,129.0979408,12.86168587,55.4867048,4.36065478
corridor_0,10827,10827,74,84,1144850,1734850,35.5991357,129.0990444,12.71971047,55.34472939,4.218679378
corridor_0,10828,10828,75,84,1144950,1734850,35.5991211,129.1001479,12.61412728,55.2391462,4.113096187
corridor_0,10829,10829,76,84,1145050,1734850,35.5991064,129.1012515,12.55103218,55.17605111,4.050001094
corridor_0,10830,10830,77,84,1145150,1734850,35.5990917,129.102355,12.59102166,55.21604058,4.089990565
corridor_0,10831,10831,78,84,1145250,1734850,35.5990771,129.1034585,12.60664284,55.23166177,4.105611751
corridor_0,10832,10832,79,84,1145350,1734850,35.5990624,129.1045621,12.6435653,55.26858422,4.142534205
corridor_0,10833,10833,80,84,1145450,1734850,35.5990477,129.1056656,12.73928749,55.36430642,4.238256404
corridor_0,10834,10834,81,84,1145550,1734850,35.599033,129.1067692,12.57977593,55.20479485,4.078744838
corridor_0,10835,10835,82,84,1145650,1734850,35.5990182,129.1078727,12.38022149,55.00524041,3.879190394
corridor_0,10836,10836,83,84,1145750,1734850,35.5990035,129.1089763,11.77933419,54.40435311,3.278303096
corridor_0,10837,10837,84,84,1145850,1734850,35.5989888,129.1100798,11.50314629,54.12816521,3.002115199
corridor_0,10838,10838,85,84,1145950,1734850,35.598974,129.1111833,11.20008004,53.82509896,2.699048945
corridor_0,10839,10839,86,84,1146050,1734850,35.5989592,129.1122869,10.94271004,53.56772897,2.44167895
corridor_0,10840,10840,87,84,1146150,1734850,35.5989445,129.1133904,10.68313515,53.30815408,2.18210406
corridor_0,10841,10841,88,84,1146250,1734850,35.5989297,129.1144939,10.48538124,53.11040017,1.984350154
corridor_0,10842,10842,89,84,1146350,1734850,35.5989149,129.1155975,10.34539711,52.97041604,1.844366023
corridor_0,10843,10843,90,84,1146450,1734850,35.5989001,129.116701,10.23842156,52.86344048,1.737390468
corridor_0,10844,10844,91,84,1146550,1734850,35.5988853,129.1178045,10.23298561,52.85800454,1.731954524
corridor_0,10845,10845,92,84,1146650,1734850,35.5988705,129.1189081,10.24101174,52.86603066,1.739980647
corridor_0,10846,10846,93,84,1146750,1734850,35.5988556,129.1200116,10.42987358,53.05489251,1.928842494
corridor_0,10847,10847,94,84,1146850,1734850,35.5988408,129.1211151,10.61307442,53.23809335,2.11204333
corridor_0,10848,10848,95,84,1146950,1734850,35.5988259,129.1222187,10.83852303,53.46354195,2.337491939
corridor_0,10849,10849,96,84,1147050,1734850,35.5988111,129.1233222,10.98058617,53.60560509,2.479555079
corridor_0,10850,10850,97,84,1147150,1734850,35.5987962,129.1244257,11.2656852,53.89070412,2.764654109
corridor_0,10851,10851,98,84,1147250,1734850,35.5987813,129.1255293,11.85413659,54.47915551,3.353105494
corridor_0,10852,10852,99,84,1147350,1734850,35.5987664,129.1266328,12.12751305,54.75253197,3.626481959
corridor_0,10853,10853,100,84,1147450,1734850,35.5987515,129.1277363,11.80311882,54.42813775,3.302087733
corridor_0,10854,10854,101,84,1147550,1734850,35.5987366,129.1288398,11.17135537,53.79637429,2.670324275
corridor_0,10855,10855,102,84,1147650,1734850,35.5987217,129.1299434,10.58161843,53.20663735,2.080587337
corridor_0,10856,10856,103,84,1147750,1734850,35.5987067,129.1310469,9.99388039,52.61889931,1.492849299
corridor_0,10857,10857,104,84,1147850,1734850,35.5986918,129.1321504,9.292559742,51.91757867,0.791528651
corridor_0,10858,10858,105,84,1147950,1734850,35.5986768,129.1332539,8.433497547,51.05851647,-0.067533544
corridor_0,10859,10859,106,84,1148050,1734850,35.5986619,129.1343574,7.73625481,50.36127373,-0.76477628
corridor_0,10860,10860,107,84,1148150,1734850,35.5986469,129.135461,7.017813801,49.64283273,-1.48321729
corridor_0,10861,10861,108,84,1148250,1734850,35.5986319,129.1365645,6.385546803,49.01056573,-2.115484288
corridor_0,10862,10862,109,84,1148350,1734850,35.5986169,129.137668,5.715994953,48.34101388,-2.785036138
corridor_0,10863,10863,110,84,1148450,1734850,35.5986019,129.1387715,5.053099751,47.67811868,-3.44793134
corridor_0,10864,10864,111,84,1148550,1734850,35.5985869,129.139875,4.446555256,47.07157418,-4.054475835
corridor_0,10865,10865,112,84,1148650,1734850,35.5985719,129.1409786,3.693232655,46.31825158,-4.807798436
corridor_0,10866,10866,113,84,1148750,1734850,35.5985568,129.1420821,3.016280293,45.64129922,-5.484750798
corridor_0,10867,10867,114,84,1148850,1734850,35.5985418,129.1431856,2.339987873,44.9650068,-6.161043218
corridor_0,10868,10868,115,84,1148950,1734850,35.5985267,129.1442891,1.648585438,44.27360436,-6.852445653
corridor_0,10869,10869,116,84,1149050,1734850,35.5985117,129.1453926,0.80399239,43.42901131,-7.697038701
corridor_0,10870,10870,117,84,1149150,1734850,35.5984966,129.1464961,-0.109738232,42.51528069,-8.610769322
corridor_0,10871,10871,118,84,1149250,1734850,35.5984815,129.1475996,-1.343850017,41.28116891,-9.844881108
corridor_0,10872,10872,119,84,1149350,1734850,35.5984664,129.1487031,-3.201119305,39.42389962,-11.7021504
corridor_0,10873,10873,120,84,1149450,1734850,35.5984513,129.1498067,-6.08534515,36.53967377,-14.58637624
corridor_0,10888,10888,120,85,1149450,1734950,35.5993526,129.1498252,-5.436631084,37.18838784,-13.93766218
corridor_0,10889,10889,119,85,1149350,1734950,35.5993677,129.1487216,-2.831055523,39.7939634,-11.33208661
corridor_0,10890,10890,118,85,1149250,1734950,35.5993828,129.1476181,-1.076817394,41.54820153,-9.577848485
corridor_0,10891,10891,117,85,1149150,1734950,35.5993979,129.1465146,-0.061177135,42.56384179,-8.562208226
corridor_0,10892,10892,116,85,1149050,1734950,35.599413,129.1454111,0.858546375,43.4835653,-7.642484715
corridor_0,10893,10893,115,85,1148950,1734950,35.599428,129.1443075,1.709250568,44.33426949,-6.791780522
corridor_0,10894,10894,114,85,1148850,1734950,35.5994431,129.143204,2.500079273,45.1250982,-6.000951818
corridor_0,10895,10895,113,85,1148750,1734950,35.5994581,129.1421005,3.175170063,45.80018899,-5.325861028
corridor_0,10896,10896,112,85,1148650,1734950,35.5994732,129.140997,3.838374256,46.46339318,-4.662656835
corridor_0,10897,10897,111,85,1148550,1734950,35.5994882,129.1398934,4.497416615,47.12243554,-4.003614476
corridor_0,10898,10898,110,85,1148450,1734950,35.5995032,129.1387899,5.159350514,47.78436944,-3.341680577
corridor_0,10899,10899,109,85,1148350,1734950,35.5995182,129.1376864,5.798537373,48.4235563,-2.702493718
corridor_0,10900,10900,108,85,1148250,1734950,35.5995332,129.1365828,6.481215595,49.10623452,-2.019815495
corridor_0,10901,10901,107,85,1148150,1734950,35.5995482,129.1354793,7.14496529,49.76998421,-1.356065801
corridor_0,10902,10902,106,85,1148050,1734950,35.5995632,129.1343758,7.856074452,50.48109338,-0.644956639
corridor_0,10903,10903,105,85,1147950,1734950,35.5995781,129.1332722,8.715380787,51.34039971,0.214349696
corridor_0,10904,10904,104,85,1147850,1734950,35.5995931,129.1321687,9.533354878,52.1583738,1.032323787
corridor_0,10905,10905,103,85,1147750,1734950,35.599608,129.1310652,10.24410546,52.86912438,1.743074367
corridor_0,10906,10906,102,85,1147650,1734950,35.599623,129.1299616,10.74776757,53.37278649,2.246736476
corridor_0,10907,10907,101,85,1147550,1734950,35.5996379,129.1288581,11.18006432,53.80508324,2.679033229
corridor_0,10908,10908,100,85,1147450,1734950,35.5996528,129.1277546,11.54724419,54.17226311,3.046213099
corridor_0,10909,10909,99,85,1147350,1734950,35.5996677,129.126651,11.74552834,54.37054726,3.244497249
corridor_0,10910,10910,98,85,1147250,1734950,35.5996826,129.1255475,11.6473037,54.27232262,3.146272609
corridor_0,10911,10911,97,85,1147150,1734950,35.5996975,129.1244439,11.31601632,53.94103524,2.814985225
corridor_0,10912,10912,96,85,1147050,1734950,35.5997124,129.1233404,10.99056542,53.61558434,2.489534328
corridor_0,10913,10913,95,85,1146950,1734950,35.5997272,129.1222369,10.8190757,53.44409463,2.318044612
corridor_0,10914,10914,94,85,1146850,1734950,35.5997421,129.1211333,10.56455147,53.1895704,2.063520381
corridor_0,10915,10915,93,85,1146750,1734950,35.5997569,129.1200298,10.35925209,52.98427102,1.858221004
corridor_0,10916,10916,92,85,1146650,1734950,35.5997718,129.1189262,10.26019967,52.88521859,1.759168574
corridor_0,10917,10917,91,85,1146550,1734950,35.5997866,129.1178227,10.28139412,52.90641305,1.780363032
corridor_0,10918,10918,90,85,1146450,1734950,35.5998014,129.1167191,10.37237847,52.99739739,1.871347377
corridor_0,10919,10919,89,85,1146350,1734950,35.5998162,129.1156156,10.4614898,53.08650872,1.960458705
corridor_0,10920,10920,88,85,1146250,1734950,35.599831,129.114512,10.6174804,53.24249932,2.116449306
corridor_0,10921,10921,87,85,1146150,1734950,35.5998458,129.1134085,10.86248696,53.48750588,2.361455867
corridor_0,10922,10922,86,85,1146050,1734950,35.5998605,129.1123049,11.13228524,53.75730416,2.631254146
corridor_0,10923,10923,85,85,1145950,1734950,35.5998753,129.1112014,11.41989815,54.04491708,2.918867061
corridor_0,10924,10924,84,85,1145850,1734950,35.5998901,129.1100978,11.67507088,54.30008981,3.17403979
corridor_0,10925,10925,83,85,1145750,1734950,35.5999048,129.1089943,11.89232552,54.51734444,3.391294429
corridor_0,10926,10926,82,85,1145650,1734950,35.5999195,129.1078907,12.1350013,54.76002023,3.63397021
corridor_0,10927,10927,81,85,1145550,1734950,35.5999343,129.1067872,12.52556908,55.150588,4.02453799
corridor_0,10928,10928,80,85,1145450,1734950,35.599949,129.1056836,12.46808922,55.09310815,3.967058131
corridor_0,10929,10929,79,85,1145350,1734950,35.5999637,129.1045801,12.46163094,55.08664986,3.960599849
corridor_0,10930,10930,78,85,1145250,1734950,35.5999784,129.1034765,12.4133178,55.03833672,3.912286708
corridor_0,10931,10931,77,85,1145150,1734950,35.599993,129.102373,12.28898537,54.9140043,3.78795428
corridor_0,10932,10932,76,85,1145050,1734950,35.6000077,129.1012694,12.25369942,54.87871835,3.75266833
corridor_0,10933,10933,75,85,1144950,1734950,35.6000224,129.1001659,12.23752892,54.86254784,3.736497828
corridor_0,10934,10934,74,85,1144850,1734950,35.600037,129.0990623,12.2985717,54.92359063,3.797540614
corridor_0,10935,10935,73,85,1144750,1734950,35.6000517,129.0979587,12.46906197,55.09408089,3.968030879
corridor_0,10936,10936,72,85,1144650,1734950,35.6000663,129.0968552,12.71695626,55.34197518,4.215925166
corridor_0,10937,10937,71,85,1144550,1734950,35.6000809,129.0957516,12.99143898,55.61645791,4.490407893
corridor_0,10938,10938,70,85,1144450,1734950,35.6000955,129.0946481,13.40507424,56.03009316,4.904043147
corridor_0,10939,10939,69,85,1144350,1734950,35.6001101,129.0935445,14.01726448,56.64228341,5.516233394
corridor_0,10940,10940,68,85,1144250,1734950,35.6001247,129.0924409,14.6574012,57.28242013,6.156370112
corridor_0,10941,10941,67,85,1144150,1734950,35.6001393,129.0913374,15.23125374,57.85627267,6.730222651
corridor_0,10942,10942,66,85,1144050,1734950,35.6001539,129.0902338,15.84390938,58.46892831,7.342878291
corridor_0,10943,10943,65,85,1143950,1734950,35.6001684,129.0891302,16.4420234,59.06704232,7.940992305
corridor_0,10944,10944,64,85,1143850,1734950,35.600183,129.0880267,17.07032311,59.69534203,8.569292018
corridor_0,10945,10945,63,85,1143750,1734950,35.6001975,129.0869231,17.53686058,60.16187951,9.035829494
corridor_0,10946,10946,62,85,1143650,1734950,35.6002121,129.0858195,17.69182503,60.31684396,9.190793941
corridor_0,10947,10947,61,85,1143550,1734950,35.6002266,129.084716,17.56072152,60.18574044,9.059690425
corridor_0,10948,10948,60,85,1143450,1734950,35.6002411,129.0836124,17.19564354,59.82066247,8.694612453
corridor_0,10949,10949,59,85,1143350,1734950,35.6002556,129.0825088,16.7283355,59.35335442,8.227304408
corridor_0,10950,10950,58,85,1143250,1734950,35.6002701,129.0814053,16.17668831,58.80170724,7.675657222
corridor_0,10951,10951,57,85,1143150,1734950,35.6002846,129.0803017,15.64947426,58.27449319,7.148443171
corridor_0,10952,10952,56,85,1143050,1734950,35.600299,129.0791981,15.16850579,57.79352471,6.667474696
corridor_0,10953,10953,55,85,1142950,1734950,35.6003135,129.0780945,14.77101433,57.39603326,6.269983241
corridor_0,10954,10954,54,85,1142850,1734950,35.6003279,129.076991,14.464347,57.08936593,5.963315913
corridor_0,10955,10955,53,85,1142750,1734950,35.6003424,129.0758874,14.28230584,56.90732476,5.781274745
corridor_0,10956,10956,52,85,1142650,1734950,35.6003568,129.0747838,14.18118584,56.80620477,5.68015475
corridor_0,10957,10957,51,85,1142550,1734950,35.6003712,129.0736802,14.18001091,56.80502984,5.678979823
corridor_0,10958,10958,50,85,1142450,1734950,35.6003856,129.0725767,14.12348473,56.74850365,5.622453639
corridor_0,10959,10959,49,85,1142350,1734950,35.6004,129.0714731,14.01051629,56.63553521,5.509485194
corridor_0,10960,10960,48,85,1142250,1734950,35.6004144,129.0703695,13.73842919,56.36344811,5.237398097
corridor_0,10961,10961,47,85,1142150,1734950,35.6004288,129.0692659,13.38217842,56.00719735,4.881147334
corridor_0,10962,10962,46,85,1142050,1734950,35.6004432,129.0681623,12.9518615,55.57688042,4.450830409
corridor_0,10963,10963,45,85,1141950,1734950,35.6004575,129.0670588,12.47273552,55.09775445,3.971704432
corridor_0,10964,10964,44,85,1141850,1734950,35.6004719,129.0659552,11.96418297,54.5892019,3.463151881
corridor_0,10965,10965,43,85,1141750,1734950,35.6004862,129.0648516,11.47350609,54.09852502,2.972475001
corridor_0,10966,10966,42,85,1141650,1734950,35.6005006,129.063748,10.28109658,52.9061155,1.780065486
corridor_0,10967,10967,41,85,1141550,1734950,35.6005149,129.0626444,9.718852161,52.34387109,1.217821071
corridor_0,10968,10968,40,85,1141450,1734950,35.6005292,129.0615408,9.195532917,51.82055184,0.694501826
corridor_0,10969,10969,39,85,1141350,1734950,35.6005435,129.0604372,8.669203877,51.2942228,0.168172786
corridor_0,10970,10970,38,85,1141250,1734950,35.6005578,129.0593337,8.147608875,50.7726278,-0.353422215
corridor_0,10971,10971,37,85,1141150,1734950,35.600572,129.0582301,7.605208515,50.23022744,-0.895822576
corridor_0,10972,10972,36,85,1141050,1734950,35.6005863,129.0571265,7.044459461,49.66947839,-1.45657163
corridor_0,10973,10973,35,85,1140950,1734950,35.6006006,129.0560229,6.261614918,48.88663384,-2.239416173
corridor_0,10974,10974,34,85,1140850,1734950,35.6006148,129.0549193,5.573065876,48.1980848,-2.927965215
corridor_0,10975,10975,33,85,1140750,1734950,35.6006291,129.0538157,5.150721668,47.77574059,-3.350309422
corridor_0,10976,10976,32,85,1140650,1734950,35.6006433,129.0527121,4.779902577,47.4049215,-3.721128514
corridor_0,10977,10977,31,85,1140550,1734950,35.6006575,129.0516085,4.361277699,46.98629662,-4.139753392
corridor_0,10978,10978,30,85,1140450,1734950,35.6006717,129.0505049,3.883586048,46.50860497,-4.617445043
corridor_0,10979,10979,29,85,1140350,1734950,35.6006859,129.0494013,2.744040608,45.36905953,-5.756990483
corridor_0,10980,10980,28,85,1140250,1734950,35.6007001,129.0482977,1.19443047,43.81944939,-7.306600621
corridor_0,10981,10981,27,85,1140150,1734950,35.6007143,129.0471942,-7.755102993,34.86991593,-16.25613408
corridor_0,11033,11033,24,86,1139850,1735050,35.6016581,129.0439007,-10.84827888,31.77674004,-19.34930997
corridor_0,11034,11034,25,86,1139950,1735050,35.6016439,129.0450043,-6.767609478,35.85740945,-15.26864057
corridor_0,11035,11035,26,86,1140050,1735050,35.6016298,129.0461079,-4.647606731,37.97741219,-13.14863782
corridor_0,11036,11036,27,86,1140150,1735050,35.6016156,129.0472115,0.099486469,42.72450539,-8.401544621
corridor_0,11037,11037,28,86,1140250,1735050,35.6016014,129.0483151,1.911208271,44.5362272,-6.58982282
corridor_0,11038,11038,29,86,1140350,1735050,35.6015872,129.0494187,2.924033283,45.54905221,-5.576997808
corridor_0,11039,11039,30,86,1140450,1735050,35.601573,129.0505223,4.093688129,46.71870705,-4.407342961
corridor_0,11040,11040,31,86,1140550,1735050,35.6015588,129.0516259,4.490531086,47.11555001,-4.010500005
corridor_0,11041,11041,32,86,1140650,1735050,35.6015446,129.0527295,4.893618702,47.51863763,-3.607412389
corridor_0,11042,11042,33,86,1140750,1735050,35.6015304,129.0538331,5.308463215,47.93348214,-3.192567876
corridor_0,11043,11043,34,86,1140850,1735050,35.6015161,129.0549367,5.665270924,48.29028985,-2.835760167
corridor_0,11044,11044,35,86,1140950,1735050,35.6015019,129.0560403,6.639784931,49.26480386,-1.86124616
corridor_0,11045,11045,36,86,1141050,1735050,35.6014876,129.0571439,7.264205097,49.88922402,-1.236825994
corridor_0,11046,11046,37,86,1141150,1735050,35.6014734,129.0582475,7.838492512,50.46351144,-0.662538579
corridor_0,11047,11047,38,86,1141250,1735050,35.6014591,129.0593511,8.308417439,50.93343636,-0.192613652
corridor_0,11048,11048,39,86,1141350,1735050,35.6014448,129.0604547,8.765074848,51.39009377,0.264043757
