order,grid_i,grid_j,X_EPSG5179,Y_EPSG5179,lat,lon
11101,92,86,1146650,1735050,35.600673,129.1189444
11102,93,86,1146750,1735050,35.6006582,129.1200479
11103,94,86,1146850,1735050,35.6006434,129.1211515
11104,95,86,1146950,1735050,35.6006285,129.1222551
11105,96,86,1147050,1735050,35.6006136,129.1233586
11106,97,86,1147150,1735050,35.6005988,129.1244622
11107,98,86,1147250,1735050,35.6005839,129.1255657
11108,99,86,1147350,1735050,35.600569,129.1266693
11109,100,86,1147450,1735050,35.6005541,129.1277728
11110,101,86,1147550,1735050,35.6005392,129.1288764
11111,102,86,1147650,1735050,35.6005242,129.1299799
11112,103,86,1147750,1735050,35.6005093,129.1310835
11113,104,86,1147850,1735050,35.6004944,129.132187
11114,105,86,1147950,1735050,35.6004794,129.1332906
11115,106,86,1148050,1735050,35.6004644,129.1343941
11116,107,86,1148150,1735050,35.6004495,129.1354976
11117,108,86,1148250,1735050,35.6004345,129.1366012
11118,109,86,1148350,1735050,35.6004195,129.1377047
11119,110,86,1148450,1735050,35.6004045,129.1388083
11120,111,86,1148550,1735050,35.6003895,129.1399118
11121,112,86,1148650,1735050,35.6003744,129.1410154
11122,113,86,1148750,1735050,35.6003594,129.1421189
11123,114,86,1148850,1735050,35.6003444,129.1432224
11124,115,86,1148950,1735050,35.6003293,129.144326
11125,116,86,1149050,1735050,35.6003142,129.1454295
11126,117,86,1149150,1735050,35.6002992,129.1465331
11127,118,86,1149250,1735050,35.6002841,129.1476366
11128,119,86,1149350,1735050,35.600269,129.1487401
11129,120,86,1149450,1735050,35.6002539,129.1498437
11130,121,86,1149550,1735050,35.6002388,129.1509472
11131,122,86,1149650,1735050,35.6002236,129.1520507
11132,123,86,1149750,1735050,35.6002085,129.1531543
11133,124,86,1149850,1735050,35.6001933,129.1542578
11134,125,86,1149950,1735050,35.6001782,129.1553613
11135,126,86,1150050,1735050,35.600163,129.1564649
11136,127,86,1150150,1735050,35.6001478,129.1575684
11137,127,87,1150150,1735150,35.6010491,129.157587
11138,126,87,1150050,1735150,35.6010643,129.1564834
11139,125,87,1149950,1735150,35.6010795,129.1553799
11140,124,87,1149850,1735150,35.6010946,129.1542763
11141,123,87,1149750,1735150,35.6011098,129.1531728
11142,122,87,1149650,1735150,35.6011249,129.1520693
11143,121,87,1149550,1735150,35.60114,129.1509657
11144,120,87,1149450,1735150,35.6011552,129.1498622
11145,119,87,1149350,1735150,35.6011703,129.1487586
11146,118,87,1149250,1735150,35.6011854,129.1476551
11147,117,87,1149150,1735150,35.6012004,129.1465515
11148,116,87,1149050,1735150,35.6012155,129.145448
11149,115,87,1148950,1735150,35.6012306,129.1443444
11150,114,87,1148850,1735150,35.6012456,129.1432409
11151,113,87,1148750,1735150,35.6012607,129.1421373
11152,112,87,1148650,1735150,35.6012757,129.1410338
11153,111,87,1148550,1735150,35.6012908,129.1399302
11154,110,87,1148450,1735150,35.6013058,129.1388267
11155,109,87,1148350,1735150,35.6013208,129.1377231
11156,108,87,1148250,1735150,35.6013358,129.1366195
11157,107,87,1148150,1735150,35.6013508,129.135516
11158,106,87,1148050,1735150,35.6013657,129.1344124
11159,105,87,1147950,1735150,35.6013807,129.1333089
11160,104,87,1147850,1735150,35.6013957,129.1322053
11161,103,87,1147750,1735150,35.6014106,129.1311018
11162,102,87,1147650,1735150,35.6014255,129.1299982
11163,101,87,1147550,1735150,35.6014405,129.1288946
11164,100,87,1147450,1735150,35.6014554,129.1277911
11165,99,87,1147350,1735150,35.6014703,129.1266875
11166,98,87,1147250,1735150,35.6014852,129.1255839
11167,97,87,1147150,1735150,35.6015001,129.1244804
11168,96,87,1147050,1735150,35.6015149,129.1233768
11169,95,87,1146950,1735150,35.6015298,129.1222732
11170,94,87,1146850,1735150,35.6015447,129.1211697
11171,93,87,1146750,1735150,35.6015595,129.1200661
11172,92,87,1146650,1735150,35.6015743,129.1189625
11173,91,87,1146550,1735150,35.6015892,129.117859
11174,90,87,1146450,1735150,35.601604,129.1167554
11175,89,87,1146350,1735150,35.6016188,129.1156518
11176,88,87,1146250,1735150,35.6016336,129.1145483
11177,87,87,1146150,1735150,35.6016484,129.1134447
11178,86,87,1146050,1735150,35.6016631,129.1123411
11179,85,87,1145950,1735150,35.6016779,129.1112375
11180,84,87,1145850,1735150,35.6016927,129.110134
11181,83,87,1145750,1735150,35.6017074,129.1090304
11182,82,87,1145650,1735150,35.6017221,129.1079268
11183,81,87,1145550,1735150,35.6017369,129.1068232
11184,80,87,1145450,1735150,35.6017516,129.1057197
11185,79,87,1145350,1735150,35.6017663,129.1046161
11186,78,87,1145250,1735150,35.601781,129.1035125
11187,77,87,1145150,1735150,35.6017956,129.1024089
11188,76,87,1145050,1735150,35.6018103,129.1013053
11189,75,87,1144950,1735150,35.601825,129.1002017
11190,74,87,1144850,1735150,35.6018396,129.0990982
11191,73,87,1144750,1735150,35.6018543,129.0979946
11192,72,87,1144650,1735150,35.6018689,129.096891
11193,71,87,1144550,1735150,35.6018835,129.0957874
11194,70,87,1144450,1735150,35.6018981,129.0946838
11195,69,87,1144350,1735150,35.6019127,129.0935802
11196,68,87,1144250,1735150,35.6019273,129.0924766
11197,67,87,1144150,1735150,35.6019419,129.0913731
11198,66,87,1144050,1735150,35.6019565,129.0902695
11199,65,87,1143950,1735150,35.6019711,129.0891659
11200,64,87,1143850,1735150,35.6019856,129.0880623
11201,63,87,1143750,1735150,35.6020001,129.0869587
11202,62,87,1143650,1735150,35.6020147,129.0858551
11203,61,87,1143550,1735150,35.6020292,129.0847515
11204,60,87,1143450,1735150,35.6020437,129.0836479
11205,59,87,1143350,1735150,35.6020582,129.0825443
11206,58,87,1143250,1735150,35.6020727,129.0814407
11207,57,87,1143150,1735150,35.6020872,129.0803371
11208,56,87,1143050,1735150,35.6021017,129.0792335
11209,55,87,1142950,1735150,35.6021161,129.0781299
11210,54,87,1142850,1735150,35.6021306,129.0770263
11211,53,87,1142750,1735150,35.602145,129.0759227
11212,52,87,1142650,1735150,35.6021594,129.0748191
11213,51,87,1142550,1735150,35.6021739,129.0737155
11214,50,87,1142450,1735150,35.6021883,129.0726119
11215,49,87,1142350,1735150,35.6022027,129.0715083
11216,48,87,1142250,1735150,35.6022171,129.0704047
11217,47,87,1142150,1735150,35.6022314,129.0693011
11218,46,87,1142050,1735150,35.6022458,129.0681975
11219,45,87,1141950,1735150,35.6022602,129.0670939
11220,44,87,1141850,1735150,35.6022745,129.0659903
11221,43,87,1141750,1735150,35.6022889,129.0648867
11222,42,87,1141650,1735150,35.6023032,129.0637831
11223,41,87,1141550,1735150,35.6023175,129.0626795
11224,40,87,1141450,1735150,35.6023318,129.0615759
11225,39,87,1141350,1735150,35.6023461,129.0604723
11226,38,87,1141250,1735150,35.6023604,129.0593686
11227,37,87,1141150,1735150,35.6023747,129.058265
11228,36,87,1141050,1735150,35.602389,129.0571614
11229,35,87,1140950,1735150,35.6024032,129.0560578
11230,34,87,1140850,1735150,35.6024175,129.0549542
11231,33,87,1140750,1735150,35.6024317,129.0538506
11232,32,87,1140650,1735150,35.6024459,129.052747
11233,31,87,1140550,1735150,35.6024601,129.0516433
11234,30,87,1140450,1735150,35.6024744,129.0505397
11235,29,87,1140350,1735150,35.6024886,129.0494361
11236,28,87,1140250,1735150,35.6025027,129.0483325
11237,27,87,1140150,1735150,35.6025169,129.0472289
11238,26,87,1140050,1735150,35.6025311,129.0461252
11239,25,87,1139950,1735150,35.6025452,129.0450216
11240,24,87,1139850,1735150,35.6025594,129.043918
11241,23,87,1139750,1735150,35.6025735,129.0428144
11242,22,87,1139650,1735150,35.6025877,129.0417107
11243,21,87,1139550,1735150,35.6026018,129.0406071
11244,20,87,1139450,1735150,35.6026159,129.0395035
11245,19,87,1139350,1735150,35.60263,129.0383999
11246,18,87,1139250,1735150,35.6026441,129.0372962
11247,17,87,1139150,1735150,35.6026581,129.0361926
11248,16,87,1139050,1735150,35.6026722,129.035089
11249,15,87,1138950,1735150,35.6026863,129.0339854
11250,14,87,1138850,1735150,35.6027003,129.0328817
11251,13,87,1138750,1735150,35.6027144,129.0317781
11252,12,87,1138650,1735150,35.6027284,129.0306745
11253,11,87,1138550,1735150,35.6027424,129.0295708
11254,10,87,1138450,1735150,35.6027564,129.0284672
11255,9,87,1138350,1735150,35.6027704,129.0273636
11256,8,87,1138250,1735150,35.6027844,129.0262599
11257,7,87,1138150,1735150,35.6027984,129.0251563
11258,6,87,1138050,1735150,35.6028123,129.0240527
11259,5,87,1137950,1735150,35.6028263,129.022949
11260,4,87,1137850,1735150,35.6028402,129.0218454
11261,3,87,1137750,1735150,35.6028542,129.0207417
11262,2,87,1137650,1735150,35.6028681,129.0196381
11263,1,87,1137550,1735150,35.602882,129.0185345
11264,0,87,1137450,1735150,35.6028959,129.0174308
11265,0,88,1137450,1735250,35.6037972,129.0174478
11266,1,88,1137550,1735250,35.6037833,129.0185515
11267,2,88,1137650,1735250,35.6037694,129.0196552
11268,3,88,1137750,1735250,35.6037555,129.0207588
11269,4,88,1137850,1735250,35.6037416,129.0218625
11270,5,88,1137950,1735250,35.6037276,129.0229661
11271,6,88,1138050,1735250,35.6037137,129.0240698
11272,7,88,1138150,1735250,35.6036997,129.0251734
11273,8,88,1138250,1735250,35.6036857,129.0262771
11274,9,88,1138350,1735250,35.6036717,129.0273807
11275,10,88,1138450,1735250,35.6036577,129.0284843
11276,11,88,1138550,1735250,35.6036437,129.029588
11277,12,88,1138650,1735250,35.6036297,129.0306916
11278,13,88,1138750,1735250,35.6036157,129.0317953
11279,14,88,1138850,1735250,35.6036016,129.0328989
11280,15,88,1138950,1735250,35.6035876,129.0340026
11281,16,88,1139050,1735250,35.6035735,129.0351062
11282,17,88,1139150,1735250,35.6035595,129.0362098
11283,18,88,1139250,1735250,35.6035454,129.0373135
11284,19,88,1139350,1735250,35.6035313,129.0384171
11285,20,88,1139450,1735250,35.6035172,129.0395208
11286,21,88,1139550,1735250,35.6035031,129.0406244
11287,22,88,1139650,1735250,35.603489,129.041728
11288,23,88,1139750,1735250,35.6034749,129.0428317
11289,24,88,1139850,1735250,35.6034607,129.0439353
11290,25,88,1139950,1735250,35.6034466,129.0450389
11291,26,88,1140050,1735250,35.6034324,129.0461426
11292,27,88,1140150,1735250,35.6034182,129.0472462
11293,28,88,1140250,1735250,35.6034041,129.0483498
11294,29,88,1140350,1735250,35.6033899,129.0494535
11295,30,88,1140450,1735250,35.6033757,129.0505571
11296,31,88,1140550,1735250,35.6033615,129.0516607
11297,32,88,1140650,1735250,35.6033473,129.0527644
11298,33,88,1140750,1735250,35.603333,129.053868
11299,34,88,1140850,1735250,35.6033188,129.0549716
11300,35,88,1140950,1735250,35.6033045,129.0560753
11301,36,88,1141050,1735250,35.6032903,129.0571789
11302,37,88,1141150,1735250,35.603276,129.0582825
11303,38,88,1141250,1735250,35.6032617,129.0593861
11304,39,88,1141350,1735250,35.6032474,129.0604898
11305,40,88,1141450,1735250,35.6032331,129.0615934
11306,41,88,1141550,1735250,35.6032188,129.062697
11307,42,88,1141650,1735250,35.6032045,129.0638006
11308,43,88,1141750,1735250,35.6031902,129.0649042
11309,44,88,1141850,1735250,35.6031758,129.0660079
11310,45,88,1141950,1735250,35.6031615,129.0671115
11311,46,88,1142050,1735250,35.6031471,129.0682151
11312,47,88,1142150,1735250,35.6031328,129.0693187
11313,48,88,1142250,1735250,35.6031184,129.0704223
11314,49,88,1142350,1735250,35.603104,129.071526
11315,50,88,1142450,1735250,35.6030896,129.0726296
11316,51,88,1142550,1735250,35.6030752,129.0737332
11317,52,88,1142650,1735250,35.6030608,129.0748368
11318,53,88,1142750,1735250,35.6030463,129.0759404
11319,54,88,1142850,1735250,35.6030319,129.077044
11320,55,88,1142950,1735250,35.6030174,129.0781476
11321,56,88,1143050,1735250,35.603003,129.0792512
11322,57,88,1143150,1735250,35.6029885,129.0803549
11323,58,88,1143250,1735250,35.602974,129.0814585
11324,59,88,1143350,1735250,35.6029595,129.0825621
11325,60,88,1143450,1735250,35.602945,129.0836657
11326,61,88,1143550,1735250,35.6029305,129.0847693
11327,62,88,1143650,1735250,35.602916,129.0858729
11328,63,88,1143750,1735250,35.6029015,129.0869765
11329,64,88,1143850,1735250,35.6028869,129.0880801
11330,65,88,1143950,1735250,35.6028724,129.0891837
11331,66,88,1144050,1735250,35.6028578,129.0902873
11332,67,88,1144150,1735250,35.6028432,129.0913909
11333,68,88,1144250,1735250,35.6028286,129.0924945
11334,69,88,1144350,1735250,35.6028141,129.0935981
11335,70,88,1144450,1735250,35.6027994,129.0947017
11336,71,88,1144550,1735250,35.6027848,129.0958053
11337,72,88,1144650,1735250,35.6027702,129.0969089
11338,73,88,1144750,1735250,35.6027556,129.0980125
11339,74,88,1144850,1735250,35.6027409,129.0991161
11340,75,88,1144950,1735250,35.6027263,129.1002197
11341,76,88,1145050,1735250,35.6027116,129.1013233
11342,77,88,1145150,1735250,35.6026969,129.1024269
11343,78,88,1145250,1735250,35.6026823,129.1035305
11344,79,88,1145350,1735250,35.6026676,129.1046341
11345,80,88,1145450,1735250,35.6026529,129.1057377
11346,81,88,1145550,1735250,35.6026382,129.1068413
11347,82,88,1145650,1735250,35.6026234,129.1079448
11348,83,88,1145750,1735250,35.6026087,129.1090484
11349,84,88,1145850,1735250,35.6025939,129.110152
11350,85,88,1145950,1735250,35.6025792,129.1112556
11351,86,88,1146050,1735250,35.6025644,129.1123592
11352,87,88,1146150,1735250,35.6025497,129.1134628
11353,88,88,1146250,1735250,35.6025349,129.1145664
11354,89,88,1146350,1735250,35.6025201,129.11567
11355,90,88,1146450,1735250,35.6025053,129.1167735
11356,91,88,1146550,1735250,35.6024905,129.1178771
11357,92,88,1146650,1735250,35.6024756,129.1189807
11358,93,88,1146750,1735250,35.6024608,129.1200843
11359,94,88,1146850,1735250,35.602446,129.1211879
11360,95,88,1146950,1735250,35.6024311,129.1222914
11361,96,88,1147050,1735250,35.6024162,129.123395
11362,97,88,1147150,1735250,35.6024014,129.1244986
11363,98,88,1147250,1735250,35.6023865,129.1256022
11364,99,88,1147350,1735250,35.6023716,129.1267058
11365,100,88,1147450,1735250,35.6023567,129.1278093
11366,101,88,1147550,1735250,35.6023418,129.1289129
11367,102,88,1147650,1735250,35.6023268,129.1300165
11368,103,88,1147750,1735250,35.6023119,129.1311201
11369,104,88,1147850,1735250,35.6022969,129.1322236
11370,105,88,1147950,1735250,35.602282,129.1333272
11371,106,88,1148050,1735250,35.602267,129.1344308
11372,107,88,1148150,1735250,35.602252,129.1355343
11373,108,88,1148250,1735250,35.6022371,129.1366379
11374,109,88,1148350,1735250,35.6022221,129.1377415
11375,110,88,1148450,1735250,35.6022071,129.138845
11376,111,88,1148550,1735250,35.602192,129.1399486
11377,112,88,1148650,1735250,35.602177,129.1410522
11378,113,88,1148750,1735250,35.602162,129.1421557
11379,114,88,1148850,1735250,35.6021469,129.1432593
11380,115,88,1148950,1735250,35.6021319,129.1443629
11381,116,88,1149050,1735250,35.6021168,129.1454664
11382,117,88,1149150,1735250,35.6021017,129.14657
11383,118,88,1149250,1735250,35.6020866,129.1476736
11384,119,88,1149350,1735250,35.6020715,129.1487771
11385,120,88,1149450,1735250,35.6020564,129.1498807
11386,121,88,1149550,1735250,35.6020413,129.1509842
11387,122,88,1149650,1735250,35.6020262,129.1520878
11388,123,88,1149750,1735250,35.602011,129.1531913
11389,124,88,1149850,1735250,35.6019959,129.1542949
11390,125,88,1149950,1735250,35.6019807,129.1553985
11391,126,88,1150050,1735250,35.6019656,129.156502
11392,127,88,1150150,1735250,35.6019504,129.1576056
11393,127,89,1150150,1735350,35.6028517,129.1576242
11394,126,89,1150050,1735350,35.6028668,129.1565206
11395,125,89,1149950,1735350,35.602882,129.155417
11396,124,89,1149850,1735350,35.6028972,129.1543135
11397,123,89,1149750,1735350,35.6029123,129.1532099
11398,122,89,1149650,1735350,35.6029275,129.1521063
11399,121,89,1149550,1735350,35.6029426,129.1510027
11400,120,89,1149450,1735350,35.6029577,129.1498992
11401,119,89,1149350,1735350,35.6029728,129.1487956
11402,118,89,1149250,1735350,35.6029879,129.147692
11403,117,89,1149150,1735350,35.603003,129.1465885
11404,116,89,1149050,1735350,35.6030181,129.1454849
11405,115,89,1148950,1735350,35.6030332,129.1443813
11406,114,89,1148850,1735350,35.6030482,129.1432777
11407,113,89,1148750,1735350,35.6030633,129.1421742
11408,112,89,1148650,1735350,35.6030783,129.1410706
11409,111,89,1148550,1735350,35.6030933,129.139967
11410,110,89,1148450,1735350,35.6031083,129.1388634
11411,109,89,1148350,1735350,35.6031233,129.1377598
11412,108,89,1148250,1735350,35.6031383,129.1366563
11413,107,89,1148150,1735350,35.6031533,129.1355527
11414,106,89,1148050,1735350,35.6031683,129.1344491
11415,105,89,1147950,1735350,35.6031833,129.1333455
11416,104,89,1147850,1735350,35.6031982,129.1322419
11417,103,89,1147750,1735350,35.6032132,129.1311383
11418,102,89,1147650,1735350,35.6032281,129.1300348
11419,101,89,1147550,1735350,35.603243,129.1289312
11420,100,89,1147450,1735350,35.603258,129.1278276
11421,99,89,1147350,1735350,35.6032729,129.126724
11422,98,89,1147250,1735350,35.6032878,129.1256204
11423,97,89,1147150,1735350,35.6033026,129.1245168
11424,96,89,1147050,1735350,35.6033175,129.1234132
11425,95,89,1146950,1735350,35.6033324,129.1223096
11426,94,89,1146850,1735350,35.6033472,129.121206
11427,93,89,1146750,1735350,35.6033621,129.1201025
11428,92,89,1146650,1735350,35.6033769,129.1189989
11429,91,89,1146550,1735350,35.6033918,129.1178953
11430,90,89,1146450,1735350,35.6034066,129.1167917
11431,89,89,1146350,1735350,35.6034214,129.1156881
11432,88,89,1146250,1735350,35.6034362,129.1145845
11433,87,89,1146150,1735350,35.603451,129.1134809
11434,86,89,1146050,1735350,35.6034657,129.1123773
11435,85,89,1145950,1735350,35.6034805,129.1112737
11436,84,89,1145850,1735350,35.6034952,129.1101701
11437,83,89,1145750,1735350,35.60351,129.1090665
11438,82,89,1145650,1735350,35.6035247,129.1079629
11439,81,89,1145550,1735350,35.6035394,129.1068593
11440,80,89,1145450,1735350,35.6035542,129.1057557
11441,79,89,1145350,1735350,35.6035689,129.1046521
11442,78,89,1145250,1735350,35.6035836,129.1035485
11443,77,89,1145150,1735350,35.6035982,129.1024449
11444,76,89,1145050,1735350,35.6036129,129.1013413
11445,75,89,1144950,1735350,35.6036276,129.1002376
11446,74,89,1144850,1735350,35.6036422,129.099134
11447,73,89,1144750,1735350,35.6036569,129.0980304
11448,72,89,1144650,1735350,35.6036715,129.0969268
11449,71,89,1144550,1735350,35.6036861,129.0958232
11450,70,89,1144450,1735350,35.6037008,129.0947196
11451,69,89,1144350,1735350,35.6037154,129.093616
11452,68,89,1144250,1735350,35.6037299,129.0925124
11453,67,89,1144150,1735350,35.6037445,129.0914088
11454,66,89,1144050,1735350,35.6037591,129.0903051
11455,65,89,1143950,1735350,35.6037737,129.0892015
11456,64,89,1143850,1735350,35.6037882,129.0880979
11457,63,89,1143750,1735350,35.6038028,129.0869943
11458,62,89,1143650,1735350,35.6038173,129.0858907
11459,61,89,1143550,1735350,35.6038318,129.0847871
11460,60,89,1143450,1735350,35.6038463,129.0836834
11461,59,89,1143350,1735350,35.6038608,129.0825798
11462,58,89,1143250,1735350,35.6038753,129.0814762
11463,57,89,1143150,1735350,35.6038898,129.0803726
11464,56,89,1143050,1735350,35.6039043,129.079269
11465,55,89,1142950,1735350,35.6039187,129.0781653
11466,54,89,1142850,1735350,35.6039332,129.0770617
11467,53,89,1142750,1735350,35.6039476,129.0759581
11468,52,89,1142650,1735350,35.6039621,129.0748545
11469,51,89,1142550,1735350,35.6039765,129.0737508
11470,50,89,1142450,1735350,35.6039909,129.0726472
11471,49,89,1142350,1735350,35.6040053,129.0715436
11472,48,89,1142250,1735350,35.6040197,129.0704399
11473,47,89,1142150,1735350,35.6040341,129.0693363
11474,46,89,1142050,1735350,35.6040484,129.0682327
11475,45,89,1141950,1735350,35.6040628,129.0671291
11476,44,89,1141850,1735350,35.6040772,129.0660254
11477,43,89,1141750,1735350,35.6040915,129.0649218
11478,42,89,1141650,1735350,35.6041058,129.0638182
11479,41,89,1141550,1735350,35.6041201,129.0627145
11480,40,89,1141450,1735350,35.6041345,129.0616109
11481,39,89,1141350,1735350,35.6041488,129.0605073
11482,38,89,1141250,1735350,35.604163,129.0594036
11483,37,89,1141150,1735350,35.6041773,129.0583
11484,36,89,1141050,1735350,35.6041916,129.0571963
11485,35,89,1140950,1735350,35.6042059,129.0560927
11486,34,89,1140850,1735350,35.6042201,129.0549891
11487,33,89,1140750,1735350,35.6042343,129.0538854
11488,32,89,1140650,1735350,35.6042486,129.0527818
11489,31,89,1140550,1735350,35.6042628,129.0516781
11490,30,89,1140450,1735350,35.604277,129.0505745
11491,29,89,1140350,1735350,35.6042912,129.0494709
11492,28,89,1140250,1735350,35.6043054,129.0483672
11493,27,89,1140150,1735350,35.6043196,129.0472636
11494,26,89,1140050,1735350,35.6043337,129.0461599
11495,25,89,1139950,1735350,35.6043479,129.0450563
11496,24,89,1139850,1735350,35.604362,129.0439526
11497,23,89,1139750,1735350,35.6043762,129.042849
11498,22,89,1139650,1735350,35.6043903,129.0417453
11499,21,89,1139550,1735350,35.6044044,129.0406417
11500,20,89,1139450,1735350,35.6044185,129.039538
11501,19,89,1139350,1735350,35.6044326,129.0384344
11502,18,89,1139250,1735350,35.6044467,129.0373307
11503,17,89,1139150,1735350,35.6044608,129.0362271
11504,16,89,1139050,1735350,35.6044749,129.0351234
11505,15,89,1138950,1735350,35.6044889,129.0340198
11506,14,89,1138850,1735350,35.604503,129.0329161
11507,13,89,1138750,1735350,35.604517,129.0318125
11508,12,89,1138650,1735350,35.604531,129.0307088
11509,11,89,1138550,1735350,35.6045451,129.0296051
11510,10,89,1138450,1735350,35.6045591,129.0285015
11511,9,89,1138350,1735350,35.6045731,129.0273978
11512,8,89,1138250,1735350,35.6045871,129.0262942
11513,7,89,1138150,1735350,35.604601,129.0251905
11514,6,89,1138050,1735350,35.604615,129.0240868
11515,5,89,1137950,1735350,35.604629,129.0229832
11516,4,89,1137850,1735350,35.6046429,129.0218795
11517,3,89,1137750,1735350,35.6046568,129.0207759
11518,2,89,1137650,1735350,35.6046708,129.0196722
11519,1,89,1137550,1735350,35.6046847,129.0185685
11520,0,89,1137450,1735350,35.6046986,129.0174649
11521,0,90,1137450,1735450,35.6055999,129.0174819
11522,1,90,1137550,1735450,35.605586,129.0185856
11523,2,90,1137650,1735450,35.6055721,129.0196892
11524,3,90,1137750,1735450,35.6055582,129.0207929
11525,4,90,1137850,1735450,35.6055442,129.0218966
11526,5,90,1137950,1735450,35.6055303,129.0230003
11527,6,90,1138050,1735450,35.6055163,129.0241039
11528,7,90,1138150,1735450,35.6055024,129.0252076
11529,8,90,1138250,1735450,35.6054884,129.0263113
11530,9,90,1138350,1735450,35.6054744,129.027415
11531,10,90,1138450,1735450,35.6054604,129.0285186
11532,11,90,1138550,1735450,35.6054464,129.0296223
11533,12,90,1138650,1735450,35.6054324,129.030726
11534,13,90,1138750,1735450,35.6054183,129.0318296
11535,14,90,1138850,1735450,35.6054043,129.0329333
11536,15,90,1138950,1735450,35.6053903,129.034037
11537,16,90,1139050,1735450,35.6053762,129.0351406
11538,17,90,1139150,1735450,35.6053621,129.0362443
11539,18,90,1139250,1735450,35.6053481,129.037348
11540,19,90,1139350,1735450,35.605334,129.0384516
11541,20,90,1139450,1735450,35.6053199,129.0395553
11542,21,90,1139550,1735450,35.6053058,129.040659
11543,22,90,1139650,1735450,35.6052916,129.0417626
11544,23,90,1139750,1735450,35.6052775,129.0428663
11545,24,90,1139850,1735450,35.6052634,129.0439699
11546,25,90,1139950,1735450,35.6052492,129.0450736
11547,26,90,1140050,1735450,35.6052351,129.0461773
11548,27,90,1140150,1735450,35.6052209,129.0472809
11549,28,90,1140250,1735450,35.6052067,129.0483846
11550,29,90,1140350,1735450,35.6051925,129.0494882
11551,30,90,1140450,1735450,35.6051783,129.0505919
11552,31,90,1140550,1735450,35.6051641,129.0516956
11553,32,90,1140650,1735450,35.6051499,129.0527992
11554,33,90,1140750,1735450,35.6051357,129.0539029
11555,34,90,1140850,1735450,35.6051214,129.0550065
11556,35,90,1140950,1735450,35.6051072,129.0561102
11557,36,90,1141050,1735450,35.6050929,129.0572138
11558,37,90,1141150,1735450,35.6050786,129.0583175
11559,38,90,1141250,1735450,35.6050644,129.0594211
11560,39,90,1141350,1735450,35.6050501,129.0605248
11561,40,90,1141450,1735450,35.6050358,129.0616284
11562,41,90,1141550,1735450,35.6050215,129.0627321
11563,42,90,1141650,1735450,35.6050071,129.0638357
11564,43,90,1141750,1735450,35.6049928,129.0649393
11565,44,90,1141850,1735450,35.6049785,129.066043
11566,45,90,1141950,1735450,35.6049641,129.0671466
11567,46,90,1142050,1735450,35.6049498,129.0682503
11568,47,90,1142150,1735450,35.6049354,129.0693539
11569,48,90,1142250,1735450,35.604921,129.0704576
11570,49,90,1142350,1735450,35.6049066,129.0715612
11571,50,90,1142450,1735450,35.6048922,129.0726648
11572,51,90,1142550,1735450,35.6048778,129.0737685
11573,52,90,1142650,1735450,35.6048634,129.0748721
11574,53,90,1142750,1735450,35.6048489,129.0759758
11575,54,90,1142850,1735450,35.6048345,129.0770794
11576,55,90,1142950,1735450,35.6048201,129.078183
11577,56,90,1143050,1735450,35.6048056,129.0792867
11578,57,90,1143150,1735450,35.6047911,129.0803903
11579,58,90,1143250,1735450,35.6047766,129.0814939
11580,59,90,1143350,1735450,35.6047621,129.0825976
11581,60,90,1143450,1735450,35.6047476,129.0837012
11582,61,90,1143550,1735450,35.6047331,129.0848048
11583,62,90,1143650,1735450,35.6047186,129.0859085
11584,63,90,1143750,1735450,35.6047041,129.0870121
11585,64,90,1143850,1735450,35.6046895,129.0881157
11586,65,90,1143950,1735450,35.604675,129.0892194
11587,66,90,1144050,1735450,35.6046604,129.090323
11588,67,90,1144150,1735450,35.6046458,129.0914266
11589,68,90,1144250,1735450,35.6046313,129.0925302
11590,69,90,1144350,1735450,35.6046167,129.0936339
11591,70,90,1144450,1735450,35.6046021,129.0947375
11592,71,90,1144550,1735450,35.6045874,129.0958411
11593,72,90,1144650,1735450,35.6045728,129.0969447
11594,73,90,1144750,1735450,35.6045582,129.0980484
11595,74,90,1144850,1735450,35.6045435,129.099152
11596,75,90,1144950,1735450,35.6045289,129.1002556
11597,76,90,1145050,1735450,35.6045142,129.1013592
11598,77,90,1145150,1735450,35.6044995,129.1024628
11599,78,90,1145250,1735450,35.6044849,129.1035665
11600,79,90,1145350,1735450,35.6044702,129.1046701
11601,80,90,1145450,1735450,35.6044555,129.1057737
11602,81,90,1145550,1735450,35.6044407,129.1068773
11603,82,90,1145650,1735450,35.604426,129.1079809
11604,83,90,1145750,1735450,35.6044113,129.1090845
11605,84,90,1145850,1735450,35.6043965,129.1101881
11606,85,90,1145950,1735450,35.6043818,129.1112918
11607,86,90,1146050,1735450,35.604367,129.1123954
11608,87,90,1146150,1735450,35.6043522,129.113499
11609,88,90,1146250,1735450,35.6043375,129.1146026
11610,89,90,1146350,1735450,35.6043227,129.1157062
11611,90,90,1146450,1735450,35.6043079,129.1168098
11612,91,90,1146550,1735450,35.604293,129.1179134
11613,92,90,1146650,1735450,35.6042782,129.119017
11614,93,90,1146750,1735450,35.6042634,129.1201206
11615,94,90,1146850,1735450,35.6042485,129.1212242
11616,95,90,1146950,1735450,35.6042337,129.1223278
11617,96,90,1147050,1735450,35.6042188,129.1234314
11618,97,90,1147150,1735450,35.6042039,129.124535
11619,98,90,1147250,1735450,35.604189,129.1256386
11620,99,90,1147350,1735450,35.6041742,129.1267422
